NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190001595699;2019;5;F;1;2;1;1;3;1;1;0;;;;;;;;3510500;Caraguatatuba;35;SP;1;1;1;1;504;507;511;516;367.1;528.5;539.9;462.8;DBCACDEDBABAEDDDDABABDDCBBADCCABABDBAEBEDADAC;BCACCACDDBACECEAAACCCEDAEDBCDACBDAEDBDADECBEB;BDABE99999BABBBDDEAEDACEEABEECDCCABAECDADDADDCBADE;DBDEABEBDBACCDACEABADCBDDAEBADAEBDCBCEDEBABCD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;140;80;580;G;E;C;B;2;D;A;B;C;B;A;B;B;A;A;A;A;B;B;A;A;D;A;B;B
190001595700;2019;12;F;2;3;1;1;13;1;1;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;505;509;514;518;527.1;577.3;531.3;535.6;DADCAAACCDDEBAAACEEDDACCBDECCBCCBBDDEEAEDBACE;ACCCEEBCABAAADBDEAEABEABCEBAEBACDBCACEBCDEABE;CBBAE99999BACDADCEEBDADEDBAEDEDCADEABCEDDBCBECAEAC;DCBCABCECAEACEBAEBCACCECABBEBCEEABCCEBDACEBDC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;140;120;120;160;680;D;B;B;A;3;E;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
190001237832;2019;12;F;1;3;1;1;12;1;1;0;;;;;;;;3131703;Itabira;31;MG;1;1;1;1;504;508;512;516;373.1;464.1;493.4;392.2;ADDDEECEBDCBACCDECCDCDDCCCCDDECCCECCCACACDBAC;CBACBAAACCADCDAACCBCECDBECEDDCEDBDBCCDDBDDCBA;99999EADEBCCABCEDDEAECECECAAECEABDDCCDBDECDDCDCDCC;CCCEEECBCCCCDDDCCADDEDCCDBCEDEDDBDCEBCBCDEDCD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;80;100;120;20;440;B;B;F;B;3;C;A;B;B;A;A;B;A;B;A;B;A;A;B;B;A;B;A;B;B
190001493203;2019;4;F;1;4;1;2;0;2;1;0;;;;;;;;2611606;Recife;26;PE;1;1;1;1;504;509;514;516;435.6;445.9;530.4;451.6;DABDEDAEACDCBDBDBEAEEBBEDCBADABDACCEADBDDBCDC;AACBCBBABACACDBAEABBECEEBEBBDBCCBABDAEDDBDADC;99999ACBDEABCBCDACCBAACDDDEEAECCAADDACCEAECBDADEBC;DACDCCCEECBCACBDCD*CAEBDACCBBADCBBBDCBBCCDCDD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;140;120;620;B;B;F;B;5;B;A;A;B;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A
190001658313;2019;14;F;2;3;1;1;11;1;1;0;;;;;;;;3205002;Serra;32;ES;1;1;1;1;503;510;513;515;533.4;594.1;590.1;410.3;ADEECEDDDDCBDDBBBCDCBCDEBDBBBCDEEBCCEABDEAACD;AADBEDDBADBEABAACCABCDEABCECABCACACBAADDDAECB;AEBBA99999ABCCBEEACECDDDBDAADCADDBDCDADEBAECCDABCC;EEABCDECADCCDBEEDBDCDDCCBABCCCDCDDDDCCADDDCBC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;140;160;160;160;780;D;B;B;B;4;C;A;C;D;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
190001042844;2019;11;F;1;3;1;1;10;1;;0;;;;;;;;1501303;Barcarena;15;PA;0;1;1;0;;508;512;;;495.9;495;;;CBACCBBDCAEDBCCBDEEACEBBAAAEEDCABECBACCDEEEAE;99999EABEECDBBCCDECDACCCCDAEEDCBEDDCADEDEBBDCABECD;;1;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;120;120;120;120;100;580;C;C;A;A;3;C;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;D;A;B;A
190001409453;2019;10;M;0;3;1;1;8;1;1;0;;;;;;;;2800308;Aracaju;28;SE;1;1;1;1;504;508;512;516;574.5;547.2;566.9;584.1;DEEDAEDEBBAEEDDCDDABDEEDADDBBBBDCCDABCEADABAC;EAABCAABCADEDCAAACBCEDBCAAECBABEEAEEACBAECCAB;BAEDA99999CBEBDEBCECEBDCCEDAACEDCBAAADAEECDECDAEBD;EADECBAABEDBEDCBDDEDCECDABBDBACBADCDDEECDDCDD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;160;120;120;140;660;D;B;C;B;8;E;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;B;A
190001595701;2019;2;F;1;1;1;2;0;2;1;0;3530300;Mirassol;35;SP;2;1;1;3530300;Mirassol;35;SP;1;1;1;1;506;508;512;517;547.5;636.6;599.8;573.2;AEDDABDDD.AA.CBDCCB.EABECEDEADDEBEEDBCEECECAC;ABAEADBBCEEECCAAACBAEDBCEEDBEACDDEEACCCABECEC;BBEDA99999CCDBEECEBCCDBCDEDDBCDEEEAAADEAECADDAABCD;ACCBCBEAACEAEEBBACCABDDBCDACCBBEDEDCDCEEDECCC;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;160;140;120;80;620;C;D;B;B;3;E;A;D;D;C;A;B;C;B;B;B;A;B;D;A;A;D;A;D;B
190001595703;2019;2;M;1;1;1;3;0;1;;1;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;505;508;512;518;574.6;644.1;639.9;714;ABDBCDCCDCBCBAAADEBBBABDBACAEBABBEEBBAEEADCDE;ABADADBDCEEEBCBADCBBEDBBDECBBACCBECBCCBADCCBC;BBEDA99999CDABAECEBCCADCAEDBBCCAEBAAADDEECBDCAAACD;DDABADCBCDBACEECCEEBACEEEDCEAEECAAEBABADAADCB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;180;120;160;140;160;760;D;E;F;B;3;E;A;B;C;A;A;B;A;B;A;B;A;A;C;A;B;C;B;B;B
190001595702;2019;7;F;1;1;1;1;3;1;1;0;;;;;;;;3529005;Marília;35;SP;1;1;1;1;503;508;512;515;374;438.7;525.9;481.5;BADADBEDDCAEBCDBEBCDABCBDBAEDCAEBCBDABCADBCBE;ABCBCDAAECBCECBCACDABCDABCACDBBACBECACAEBCCBD;BBEDA99999CBABAECCCEEBEECBDCDBCACDAADCBDACBDADADCD;ECBDADBCABBCBDEBCDBDBEDCAACEBDDECBCDCEDBDBABA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;140;120;140;140;660;D;E;B;D;4;E;A;C;D;B;B;C;B;B;B;B;A;A;B;A;A;B;B;B;B
190001692719;2019;9;F;1;1;1;1;5;1;1;0;;;;;;;;4321303;Taquari;43;RS;0;1;1;0;;507;511;;;445.8;478.2;;;BEEBACAADADBDCDCACDEDABDADDACEBCDACDAABEABECE;99999CBDBBECBDECACDEAACECBCBDEDCCEABDADCDDEBECCDCA;;1;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;120;120;120;100;60;520;B;E;F;B;2;C;A;C;C;A;A;B;A;A;A;B;A;B;D;A;A;C;A;B;B
190001493204;2019;14;F;2;3;1;1;13;1;2;0;;;;;;;;2609600;Olinda;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;E;D;D;4;D;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
190001133226;2019;11;M;1;3;1;1;9;1;1;0;;;;;;;;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;H;B;F;2;C;A;B;C;A;A;B;A;B;A;A;B;A;B;B;A;C;A;B;B
190001658314;2019;12;F;1;2;1;1;12;1;;0;;;;;;;;3205010;Sooretama;32;ES;0;1;1;0;;507;511;;;335.4;443.5;;;AEACBDBDBDBECBDEBDBCBDBDBCBDBCBDBDBDCBDCBDBCD;BDDBC99999ECEBDBBAEBECBEBDBEBCDECCCAADACDCCAAEBBDE;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;100;60;60;100;0;320;B;B;A;A;2;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
190001042845;2019;5;F;1;3;1;1;1;1;;0;;;;;;;;1501907;Bujaru;15;PA;1;1;1;1;504;507;511;516;492.1;465.1;505.3;533.5;CBACCEDAEDBEDAEADECADECCDECBDACECDADBDA*BACDB;EEBCABACDABCBAAAEDBCCAEDBECACDBDEBADCEADCBEAB;99999BDEDEDEBDDCDACEDECEBADEADBCEDCEEBAADDCDBECDAB;CEDECBADDECCBACCDDEACBCCDEBDCACDDABBCCBDCEBBD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;100;120;120;140;160;640;C;E;A;F;6;D;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
190001093227;2019;1;F;1;4;1;2;0;2;1;0;;;;;;;;1200401;Rio Branco;12;AC;1;1;1;1;503;508;512;515;378;498;533.1;602.2;EEABCECECADADEBBCBACACBDECEDEEBBEEEBDCDCAEADC;DAACACAECDBECEBBECDBBDBAEAEEEBDABCABCACDAEDEC;DBAEA99999CCBBAECEECEBCCDEDBAEEBCBDADDEEEABDCADECD;EDEADEBBABCEADCBCCACCEEEAEDEBADCBBCDECEABDAEE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;140;620;E;G;C;B;3;B;A;B;C;A;B;B;A;A;B;A;A;A;B;A;A;C;B;B;B
190001692720;2019;4;F;1;2;1;1;1;1;1;0;;;;;;;;4314902;Porto Alegre;43;RS;0;1;1;0;;508;512;;;351.7;486.2;;;CCECDBCBEDDBCBCAADBDADBBCBACECBBDACCBEECCCABB;99999ABEACCBACCECADCBCDCDADBCACCBAACECDBECECBEADBC;;1;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;60;120;80;60;0;320;B;E;C;B;5;C;A;C;C;B;A;B;B;B;A;B;A;A;C;A;B;D;B;B;B
190001133227;2019;2;F;1;3;1;2;0;2;1;0;2313807;Uruburetama;23;CE;2;1;1;2313807;Uruburetama;23;CE;1;0;0;1;505;;;518;367.4;;;396.6;BDCBBEEAEACBCBCDABDABCBCDCDAABABDCBBCDEABCBCD;;;CBABECACBBDCDCBDBBAAECBCBACCBCCACEBCDBCABEDCB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;;;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;;;;;;;;H;H;F;F;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001339059;2019;14;M;2;3;1;1;13;1;1;0;;;;;;;;2704302;Maceió;27;AL;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;B;C;B;4;C;A;C;D;A;A;B;A;B;A;B;A;A;B;B;A;D;A;C;B
190001121531;2019;14;M;2;3;1;1;13;1;;0;;;;;;;;2211001;Teresina;22;PI;1;1;1;1;505;510;513;518;501.1;584.2;536.8;584.4;BADCADAEBAEEAAEEBEBEBAABACBEABBCBEEDDACDCBAAE;AAECDEDBADBDABCBCE*ECEEACABAABCBEACBAABCAADCE;DDBBC99999ADBCBCE*EEDDDBDDAADEEDDEDEDEAEBAEEADBBEE;AABCABCBADBACDBECBBCABBBEBEEEDEEADAADDAECDDDB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;120;100;100;540;H;D;F;D;4;G;A;B;C;B;A;B;A;B;A;B;A;A;B;B;B;C;A;A;B
190001425178;2019;4;F;1;3;1;1;2;1;1;0;;;;;;;;2914505;Irará;29;BA;1;1;1;1;504;508;512;516;410.1;465.3;484.7;454.1;CEDBDEABCDBBADCEAECBADCEDBECAEADBEDDACEABBDAE;ABAEABADCAEBECABCDDCEACBECCBDECABDBCEEABCADBB;99999CBCEDCCEABECCEACEACAEDABBECEDDAABCACEAACADBEB;BDCABCEBDECCAADABBDDBDEBCEDAADBAEBCDCDEAEDCBD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;80;120;120;100;60;480;B;C;A;A;6;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;E;A;A;B
190001595704;2019;6;F;2;3;1;1;4;1;1;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;C;D;2;F;A;B;B;A;A;B;B;B;A;B;A;A;B;A;A;C;A;A;B
190001425179;2019;3;F;1;2;1;1;2;1;1;0;;;;;;;;2910800;Feira de Santana;29;BA;0;1;1;0;;510;513;;;476.9;518.3;;;CECCAEACACBAAECAECAEABCDEBACECBDEECBDCDEABB*D;BDBCD99999AEBCEDAAEECEDCBAAADCCEEEECDECCAEEECDCCED;;0;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;120;120;120;120;100;580;C;E;A;D;5;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
190001520685;2019;5;F;1;1;1;2;0;2;1;0;3303906;Petrópolis;33;RJ;2;1;1;3303906;Petrópolis;33;RJ;1;1;1;1;505;510;513;518;511.5;495.1;533.2;596.3;DBACEEBDACDECAEABEBBBDCCEABBCDDCBDEABAAEDCACC;EBBCDBAEBBBAABADEDABEEDBABBECCBACBBBD*AECBCCD;DBDBC99999BBEAEEBAAEEBDDBAAADCBADBDCEDAEBEECEDAADC;DEBBDAACBDEACDCECBCBCEECDABBEDEDAAABCACDEBDEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;140;140;120;100;620;B;C;B;B;4;C;A;B;C;A;A;A;A;B;A;A;A;A;A;B;A;C;A;B;A
190001409454;2019;12;F;2;3;1;1;13;1;1;0;;;;;;;;2800308;Aracaju;28;SE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;D;C;B;3;D;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
190001237833;2019;6;M;1;1;1;1;4;1;1;0;;;;;;;;3170206;Uberlândia;31;MG;1;1;1;1;503;507;511;515;448.4;454.8;518.4;478.9;AED*CDDEEBDCBDEADBBDBEBDDBCECCEEECBADBDAEECCD;CEBCABCADBDCECCCBAECCBEBBDABDDBBAAC*AAEAABCAB;99999CBAADECEDBEDADEDAEEBCCEBCBCEEAAEBADACCEBCCCED;EBBBCECCAECDBDECAEBCCADCBBEEBABDEACCAEEDECDBB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;100;120;20;480;B;D;B;B;3;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
190001595705;2019;11;F;1;1;1;1;12;1;1;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;503;508;512;515;471.1;547.5;566;570.3;DEDBDCDDCBCAEDECBDABCACDADCEBCAEBDBBECBDAECAA;ABCCCDBECEAECCABCCEAEDBDEEADACBEBECBADEAEBCAC;99999BDB*CCBEBAEECACBADDCEDBBCBAEDEAADDBECDDCAEEEA;EEBABEDBADCCDDEABBCCADCBBACEBDEDEBCBEADDABACA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;100;580;C;D;A;A;4;F;A;C;D;A;A;B;B;B;A;B;A;A;B;A;A;D;B;A;A
190001705267;2019;4;F;1;3;1;1;1;1;1;0;;;;;;;;4216602;São José;42;SC;0;1;1;0;;507;511;;;404.7;442.2;;;BDADEBCADAEBCACDADBBDDECADAEBACECACEBCAEBDCBC;AEBDB99999BABBCBBDEBCABCCDBCDCBEBAAECCECADCCAECBAB;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;120;120;120;140;140;640;B;E;A;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001595707;2019;13;F;3;3;2;1;13;1;1;0;;;;;;;;3541406;Presidente Prudente;35;SP;1;1;1;1;506;508;512;517;432.3;506.6;519.4;431.9;EBDBDCEEDDBEBCABAADCBBCBDAABEBDBABECAAEEBDDDA;EBAABAEDEAEEADBAABDADDDAEEDEBBEDBEEEEAEAECCAC;99999EEDAABEABBEEECEBEABCADDBBEAEBDAADDDEEBECEAEEA;CBDBEEECBBAABDACABDEAA*EEEECAACBDEEAEDACECDEB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;120;120;60;540;B;C;C;C;2;D;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
190001595706;2019;2;F;1;1;1;2;0;2;1;0;3525904;Jundiaí;35;SP;2;1;1;3525904;Jundiaí;35;SP;1;1;1;1;506;508;512;517;615.9;686.4;617.7;773.7;DEADAADCEDADCACCBCBDDCBDBEABCDDBECABCBBECACDC;ABABADBBCEEABCBAECBCEDBBDACBBACDBEAECCCAAACAC;BBEDA99999CDABEDCBECCADCAEDBECCBEBAABDDDECCDCAAECD;AABCCBECEBDCDBEBABCCCDBACECCBACAACEBADBCEDBEA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;120;120;120;100;600;E;F;F;B;2;E;A;D;D;B;A;B;B;C;A;B;A;B;E;A;B;D;A;B;B
190001425180;2019;5;M;1;3;1;1;2;1;1;0;;;;;;;;2927408;Salvador;29;BA;1;1;1;1;506;510;513;517;526.8;598.2;546.8;507.7;DDADAEDEEDBABDBBCCBDBAEABECACDDBBBBBDAEEECCEB;DABCEEDDADABABACEAAECABABDBBABCACACCEEDADBACA;ADBBD99999ABECBDCBCEBBDBDDAAECADEBDCBEDABEEAEADCCD;ACCBBDBCABEEBBCCABCACCBCCACBDCCBCCCCACBCCBCEB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;120;120;100;120;560;E;C;B;B;3;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;B;B;B
190002037445;2019;11;F;1;2;1;1;10;1;1;0;;;;;;;;5300108;Brasília;53;DF;0;1;1;0;;508;512;;;511.4;388.4;;;AAACAAEEBBEEACBAEBBADDBAABBDECCABDDDDBEABCCBB;99999BECADDEAAADECCDAEEEEEABBECABEBCACDACDEDCABEEE;;1;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;120;40;40;80;60;340;B;E;B;B;3;C;A;B;C;A;A;A;B;B;A;A;A;A;B;A;A;C;A;B;B
190001867770;2019;11;M;1;3;1;1;11;1;1;0;;;;;;;;4104303;Campo Mourão;41;PR;1;1;1;1;504;509;514;516;406.5;571;542.3;644.5;CBDACEABBCDADDBEBADDDBBCCACCBDADCECCCCCCCCCCC;AAACDEBCAAABEDBAAAAABEEBCADDECEAABCAEEDBDBBDC;CBBAE99999DACBCEABDBAACDECCBDECDEBBBDCEAABEACCEAAE;AAAEBEAADDCBABCCCDEBCEDDCBAAABADEBCCCBBEEADCE;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;120;120;0;500;D;B;C;B;2;C;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;B;A;B;B
190001692721;2019;8;F;2;4;1;1;6;1;1;0;;;;;;;;4309209;Gravataí;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;A;2;F;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
190001425181;2019;15;M;2;3;1;1;13;1;1;0;;;;;;;;2910800;Feira de Santana;29;BA;1;1;1;1;504;510;513;516;509;553.4;539.4;509.5;DAEACEBBEBDBCDBBEEDEEBCEDAABBBDAADACEDABCCBAA;DEACABABADBDABACDDAAACEAAABEEBCACBBCAADDDBDCA;ABBAC99999CCECBDEEAEBADDCDAACCADEEECDAAEDAECCDCEDD;DAEECACBCDCCADCBADBADBCDCEAAEAEAEBDEAEADCACCC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;100;80;80;60;440;B;B;C;B;4;E;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
190001595708;2019;2;F;1;2;1;2;0;2;1;0;3549904;São José dos Campos;35;SP;2;1;1;3549904;São José dos Campos;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;C;B;7;C;A;C;D;A;A;B;B;B;A;B;A;A;B;B;B;E;B;B;B
